Nodes,Edges,Graph Type,MST Weight,Prim Time (s),Kruskal Time (s)
275,31432,tree + 90% edges,198.0,0.09020018577575684,0.127885103225708
261,33930,complete,1245,0.14953184127807617,0.20529747009277344
261,260,tree,1245,0.060095787048339844,0.08172941207885742
261,6367,tree + 10% edges,402.5,0.05351877212524414,0.03525590896606445
261,11410,tree + 20% edges,257.5,0.08906435966491699,0.07406163215637207
261,15472,tree + 30% edges,233.0,0.06095528602600098,0.06135702133178711
261,18818,tree + 40% edges,200.5,0.06322169303894043,0.06930208206176758
261,21505,tree + 50% edges,206.5,0.08431339263916016,0.08768272399902344
261,23794,tree + 60% edges,205.0,0.06335020065307617,0.09610986709594727
261,25691,tree + 70% edges,196.5,0.0984046459197998,0.10047006607055664
261,27116,tree + 80% edges,192.0,0.06986761093139648,0.10181140899658203
261,28396,tree + 90% edges,182.5,0.10305356979370117,0.11048293113708496
223,24753,complete,1155,0.06479716300964355,0.15483498573303223
223,222,tree,1155,0.049218177795410156,0.06046462059020996
223,4709,tree + 10% edges,330.0,0.0371401309967041,0.023936033248901367
223,8256,tree + 20% edges,276.0,0.0541689395904541,0.034171342849731445
223,11268,tree + 30% edges,202.5,0.043009281158447266,0.0544588565826416
223,13784,tree + 40% edges,195.0,0.06206941604614258,0.05405235290527344
223,15682,tree + 50% edges,187.5,0.0458831787109375,0.061509132385253906
223,17339,tree + 60% edges,186.5,0.04765605926513672,0.07256698608398438
223,18715,tree + 70% edges,181.5,0.05255627632141113,0.07121467590332031
223,19754,tree + 80% edges,188.0,0.05019068717956543,0.08255910873413086
223,20723,tree + 90% edges,190.5,0.05140352249145508,0.07737922668457031
216,23220,complete,1048,0.05775856971740723,0.17696356773376465
216,215,tree,1048,0.04319882392883301,0.05501580238342285
216,4376,tree + 10% edges,384.5,0.03853487968444824,0.023772478103637695
216,7818,tree + 20% edges,249.0,0.036214351654052734,0.03228926658630371
216,10624,tree + 30% edges,199.5,0.040160417556762695,0.05471682548522949
216,12857,tree + 40% edges,189.0,0.07504534721374512,0.05199432373046875
216,14764,tree + 50% edges,196.5,0.04628562927246094,0.057700157165527344
216,16346,tree + 60% edges,167.0,0.04801774024963379,0.0633089542388916
216,17514,tree + 70% edges,183.0,0.07896900177001953,0.06723904609680176
216,18621,tree + 80% edges,183.0,0.055084943771362305,0.06717443466186523
216,19369,tree + 90% edges,189.0,0.04913949966430664,0.09763932228088379
230,26335,complete,1098,0.07683873176574707,0.15495967864990234
230,229,tree,1098,0.05161118507385254,0.08588719367980957
230,4974,tree + 10% edges,366.0,0.0415956974029541,0.02526688575744629
230,8814,tree + 20% edges,262.0,0.04434990882873535,0.036663055419921875
230,11967,tree + 30% edges,219.0,0.05871152877807617,0.060941457748413086
230,14561,tree + 40% edges,191.5,0.06757020950317383,0.09221315383911133
230,16711,tree + 50% edges,200.5,0.05927252769470215,0.06426429748535156
230,18498,tree + 60% edges,178.0,0.0504155158996582,0.07933211326599121
230,19878,tree + 70% edges,177.0,0.05336427688598633,0.07729792594909668
230,21029,tree + 80% edges,192.0,0.05340933799743652,0.08492445945739746
230,22018,tree + 90% edges,177.5,0.0576016902923584,0.08183407783508301
286,40755,complete,1304,0.10561633110046387,0.25427722930908203
286,285,tree,1304,0.06512594223022461,0.08998823165893555
286,7626,tree + 10% edges,441.0,0.08543109893798828,0.04454755783081055
286,13591,tree + 20% edges,276.0,0.06802916526794434,0.0552973747253418
286,18479,tree + 30% edges,232.5,0.07359528541564941,0.08175539970397949
286,22638,tree + 40% edges,206.0,0.10439443588256836,0.08613038063049316
286,25805,tree + 50% edges,218.0,0.0733191967010498,0.10968780517578125
286,28534,tree + 60% edges,196.0,0.09588360786437988,0.1073462963104248
286,30744,tree + 70% edges,192.5,0.07680201530456543,0.14134526252746582
286,32634,tree + 80% edges,196.0,0.08622884750366211,0.12122368812561035
286,34026,tree + 90% edges,207.0,0.08041095733642578,0.14905691146850586
296,43660,complete,1280,0.11147356033325195,0.24555206298828125
296,295,tree,1280,0.07014870643615723,0.0943758487701416
296,8174,tree + 10% edges,397.0,0.06348824501037598,0.046453237533569336
296,14595,tree + 20% edges,279.5,0.0695950984954834,0.06507992744445801
296,19846,tree + 30% edges,241.5,0.10295557975769043,0.07634282112121582
296,24242,tree + 40% edges,216.0,0.07698941230773926,0.0985722541809082
296,27688,tree + 50% edges,211.0,0.10425925254821777,0.10477542877197266
296,30586,tree + 60% edges,200.5,0.08636116981506348,0.13390398025512695
296,33019,tree + 70% edges,196.0,0.1147458553314209,0.13148784637451172
296,34960,tree + 80% edges,186.0,0.09809064865112305,0.15581083297729492
296,36524,tree + 90% edges,198.5,0.09380245208740234,0.18004512786865234
211,22155,complete,1059,0.07480072975158691,0.13958406448364258
211,210,tree,1059,0.03983616828918457,0.04802274703979492
211,4181,tree + 10% edges,357.5,0.06370210647583008,0.02209019660949707
211,7440,tree + 20% edges,274.0,0.0401301383972168,0.029849767684936523
211,10110,tree + 30% edges,216.5,0.037900686264038086,0.037928104400634766
211,12254,tree + 40% edges,189.5,0.03759932518005371,0.04277992248535156
211,14108,tree + 50% edges,191.5,0.04221487045288086,0.04845285415649414
211,15524,tree + 60% edges,180.5,0.04404330253601074,0.06811141967773438
211,16740,tree + 70% edges,193.5,0.04788708686828613,0.06638979911804199
211,17743,tree + 80% edges,174.0,0.04691767692565918,0.08270025253295898
211,18515,tree + 90% edges,173.5,0.06759905815124512,0.09130620956420898
292,42486,complete,1217,0.152848482131958,0.23504304885864258
292,291,tree,1217,0.08807587623596191,0.09908795356750488
292,7890,tree + 10% edges,388.5,0.06183648109436035,0.03755950927734375
292,14213,tree + 20% edges,271.0,0.13988566398620605,0.08661508560180664
292,19288,tree + 30% edges,239.0,0.09467339515686035,0.08440876007080078
292,23589,tree + 40% edges,218.0,0.09523200988769531,0.09848380088806152
292,27024,tree + 50% edges,205.5,0.07403278350830078,0.09867715835571289
292,29770,tree + 60% edges,190.0,0.1554856300354004,0.1502237319946289
292,32048,tree + 70% edges,191.0,0.09613299369812012,0.20982789993286133
292,34075,tree + 80% edges,204.0,0.11902284622192383,0.19720244407653809
292,35443,tree + 90% edges,208.0,0.11940431594848633,0.15648412704467773
260,33670,complete,1158,0.08620429039001465,0.23678827285766602
260,259,tree,1158,0.052931785583496094,0.07493209838867188
260,6299,tree + 10% edges,356.0,0.05366873741149902,0.04247426986694336
260,11238,tree + 20% edges,284.0,0.08296656608581543,0.0869443416595459
260,15321,tree + 30% edges,243.0,0.09437346458435059,0.09469413757324219
260,18601,tree + 40% edges,201.0,0.06937909126281738,0.0961306095123291
260,21441,tree + 50% edges,189.0,0.06422591209411621,0.08250808715820312
260,23589,tree + 60% edges,203.5,0.05988955497741699,0.10697293281555176
260,25446,tree + 70% edges,187.0,0.07684683799743652,0.10114526748657227
260,26943,tree + 80% edges,182.0,0.07310366630554199,0.1496567726135254
260,28283,tree + 90% edges,192.5,0.08180546760559082,0.10834312438964844
228,25878,complete,1163,0.06853413581848145,0.18752169609069824
228,227,tree,1163,0.04795551300048828,0.06710338592529297
228,4872,tree + 10% edges,345.0,0.04654049873352051,0.055876731872558594
228,8690,tree + 20% edges,257.0,0.1090402603149414,0.0717935562133789
228,11833,tree + 30% edges,211.5,0.08879208564758301,0.13632512092590332
228,14301,tree + 40% edges,178.0,0.0827486515045166,0.10453534126281738
228,16398,tree + 50% edges,184.5,0.09372949600219727,0.06893587112426758
228,18112,tree + 60% edges,173.0,0.056565284729003906,0.08119082450866699
228,19572,tree + 70% edges,190.0,0.06183791160583496,0.12115097045898438
228,20622,tree + 80% edges,175.0,0.06481528282165527,0.08618974685668945
228,21609,tree + 90% edges,189.5,0.06037759780883789,0.10655331611633301
235,27495,complete,1182,0.09184527397155762,0.18059563636779785
235,234,tree,1182,0.050717830657958984,0.11391806602478027
235,5188,tree + 10% edges,373.0,0.1039879322052002,0.046378374099731445
235,9214,tree + 20% edges,259.5,0.0653233528137207,0.04210042953491211
235,12497,tree + 30% edges,220.5,0.04942607879638672,0.10118603706359863
235,15264,tree + 40% edges,199.5,0.06193971633911133,0.0741415023803711
235,17518,tree + 50% edges,191.0,0.0538785457611084,0.0707862377166748
235,19366,tree + 60% edges,185.5,0.0839693546295166,0.11836099624633789
235,20717,tree + 70% edges,197.5,0.055908203125,0.08091878890991211
235,21907,tree + 80% edges,205.5,0.050873517990112305,0.09173822402954102
235,22937,tree + 90% edges,181.0,0.052340030670166016,0.08483266830444336
295,43365,complete,1314,0.11290287971496582,0.2714829444885254
295,294,tree,1314,0.10550117492675781,0.10407066345214844
295,8094,tree + 10% edges,398.0,0.06931138038635254,0.03970813751220703
295,14552,tree + 20% edges,270.0,0.10596132278442383,0.06598067283630371
295,19740,tree + 30% edges,235.5,0.07228279113769531,0.07462549209594727
295,24053,tree + 40% edges,210.0,0.08891749382019043,0.11079025268554688
295,27428,tree + 50% edges,213.0,0.07488560676574707,0.10104703903198242
295,30487,tree + 60% edges,200.0,0.11175107955932617,0.14859461784362793
295,32810,tree + 70% edges,195.5,0.08999228477478027,0.1267681121826172
295,34700,tree + 80% edges,196.0,0.08673858642578125,0.12715840339660645
295,36251,tree + 90% edges,201.0,0.09089875221252441,0.14818358421325684
270,36315,complete,1314,0.09159708023071289,0.22748947143554688
270,269,tree,1314,0.08352494239807129,0.0991818904876709
270,6802,tree + 10% edges,371.5,0.12246441841125488,0.057543039321899414
270,12170,tree + 20% edges,274.5,0.080108642578125,0.07935619354248047
270,16446,tree + 30% edges,220.0,0.08602333068847656,0.0777437686920166
270,20154,tree + 40% edges,212.5,0.08890509605407715,0.0899813175201416
270,23065,tree + 50% edges,190.0,0.09918427467346191,0.09254956245422363
270,25500,tree + 60% edges,186.0,0.08253026008605957,0.09476900100708008
270,27575,tree + 70% edges,187.0,0.09509778022766113,0.10293984413146973
270,29061,tree + 80% edges,203.0,0.09274077415466309,0.12428522109985352
270,30285,tree + 90% edges,186.0,0.09139275550842285,0.10589861869812012
271,36585,complete,1209,0.09585142135620117,0.21822333335876465
271,270,tree,1209,0.07257914543151855,0.09159064292907715
271,6892,tree + 10% edges,372.0,0.06529974937438965,0.044420480728149414
271,12224,tree + 20% edges,262.0,0.07183980941772461,0.05475902557373047
271,16647,tree + 30% edges,213.0,0.07301759719848633,0.06424236297607422
271,20273,tree + 40% edges,189.0,0.07215738296508789,0.09889912605285645
271,23221,tree + 50% edges,218.5,0.07752180099487305,0.11916971206665039
271,25739,tree + 60% edges,195.5,0.09415316581726074,0.1272296905517578
271,27605,tree + 70% edges,182.0,0.1394486427307129,0.13454365730285645
271,29192,tree + 80% edges,209.0,0.08502411842346191,0.14488577842712402
271,30581,tree + 90% edges,200.0,0.0854339599609375,0.13462424278259277
271,36585,complete,1278,0.1249697208404541,0.2180020809173584
271,270,tree,1278,0.10364055633544922,0.11132073402404785
271,6887,tree + 10% edges,351.5,0.06981730461120605,0.04277157783508301
271,12241,tree + 20% edges,281.5,0.07280611991882324,0.09406661987304688
271,16703,tree + 30% edges,222.0,0.07362031936645508,0.07145094871520996
271,20216,tree + 40% edges,197.0,0.07053041458129883,0.08454322814941406
271,23228,tree + 50% edges,176.0,0.11353611946105957,0.1161336898803711
271,25687,tree + 60% edges,184.5,0.0962533950805664,0.1022951602935791
271,27688,tree + 70% edges,193.0,0.0827338695526123,0.1114041805267334
271,29277,tree + 80% edges,191.0,0.07451581954956055,0.11841225624084473
271,30568,tree + 90% edges,180.5,0.08453106880187988,0.156416654586792
213,22578,complete,1055,0.05918002128601074,0.12430214881896973
213,212,tree,1055,0.04038882255554199,0.05423450469970703
213,4279,tree + 10% edges,365.0,0.052547454833984375,0.037995338439941406
213,7614,tree + 20% edges,243.5,0.04461479187011719,0.03284025192260742
213,10239,tree + 30% edges,221.5,0.03945636749267578,0.0418241024017334
213,12530,tree + 40% edges,188.0,0.04353761672973633,0.0679025650024414
213,14304,tree + 50% edges,193.0,0.07491850852966309,0.10442662239074707
213,15782,tree + 60% edges,188.5,0.05210614204406738,0.11451840400695801
213,17081,tree + 70% edges,164.0,0.05634880065917969,0.08201766014099121
213,18055,tree + 80% edges,191.0,0.06312251091003418,0.07503104209899902
213,18873,tree + 90% edges,192.5,0.05124020576477051,0.07749772071838379
241,28920,complete,1101,0.09017300605773926,0.18345117568969727
241,240,tree,1101,0.04888033866882324,0.06139683723449707
241,5407,tree + 10% edges,356.0,0.04745960235595703,0.03319287300109863
241,9693,tree + 20% edges,272.5,0.06371140480041504,0.0426483154296875
241,13129,tree + 30% edges,218.0,0.050710439682006836,0.05194687843322754
241,16010,tree + 40% edges,199.0,0.050003767013549805,0.06271052360534668
241,18466,tree + 50% edges,182.5,0.052343130111694336,0.06629729270935059
241,20232,tree + 60% edges,185.5,0.05100226402282715,0.07757139205932617
241,21773,tree + 70% edges,182.0,0.05554032325744629,0.07846951484680176
241,23119,tree + 80% edges,196.5,0.0568079948425293,0.08092546463012695
241,24167,tree + 90% edges,198.0,0.07485842704772949,0.1092538833618164
230,26335,complete,1143,0.06534743309020996,0.13922643661499023
230,229,tree,1143,0.05894827842712402,0.0739738941192627
230,4904,tree + 10% edges,390.5,0.040400028228759766,0.022206544876098633
230,8797,tree + 20% edges,258.0,0.039214134216308594,0.03368830680847168
230,12049,tree + 30% edges,215.5,0.04246354103088379,0.04350161552429199
230,14609,tree + 40% edges,193.0,0.0496060848236084,0.08377861976623535
230,16750,tree + 50% edges,178.0,0.05546736717224121,0.11250805854797363
230,18482,tree + 60% edges,172.5,0.06438684463500977,0.10434293746948242
230,19919,tree + 70% edges,175.5,0.05595898628234863,0.07036495208740234
230,21079,tree + 80% edges,188.0,0.05028367042541504,0.10001611709594727
230,22076,tree + 90% edges,179.5,0.09838986396789551,0.11549663543701172
210,21945,complete,1085,0.07781434059143066,0.1576845645904541
210,209,tree,1085,0.07922863960266113,0.07784438133239746
210,4172,tree + 10% edges,347.5,0.03907465934753418,0.025045156478881836
210,7323,tree + 20% edges,234.0,0.04538559913635254,0.03590559959411621
210,10011,tree + 30% edges,223.0,0.040909528732299805,0.04086565971374512
210,12222,tree + 40% edges,188.0,0.043920040130615234,0.053540706634521484
210,13919,tree + 50% edges,181.0,0.040624141693115234,0.05345630645751953
210,15430,tree + 60% edges,173.0,0.055902957916259766,0.06054043769836426
210,16539,tree + 70% edges,188.5,0.043630361557006836,0.07080340385437012
210,17523,tree + 80% edges,194.5,0.04135942459106445,0.0634908676147461
210,18341,tree + 90% edges,180.0,0.07191753387451172,0.0662543773651123
241,28920,complete,1148,0.06930065155029297,0.17700648307800293
241,240,tree,1148,0.07884693145751953,0.06731772422790527
241,5438,tree + 10% edges,380.5,0.053128719329833984,0.029645442962646484
241,9660,tree + 20% edges,246.0,0.058242082595825195,0.04277610778808594
241,13095,tree + 30% edges,226.0,0.0570073127746582,0.06372666358947754
241,16097,tree + 40% edges,190.0,0.05240130424499512,0.09439468383789062
241,18375,tree + 50% edges,192.0,0.07401847839355469,0.10250663757324219
241,20234,tree + 60% edges,206.0,0.10610437393188477,0.09522294998168945
241,21878,tree + 70% edges,188.5,0.058989524841308594,0.10943889617919922
241,23071,tree + 80% edges,194.0,0.058606624603271484,0.08174419403076172
241,24113,tree + 90% edges,202.0,0.05388236045837402,0.0850682258605957
229,26106,complete,1110,0.0771474838256836,0.1977403163909912
229,228,tree,1110,0.04502248764038086,0.0621340274810791
229,4922,tree + 10% edges,358.5,0.03653311729431152,0.024152040481567383
229,8726,tree + 20% edges,276.0,0.03939938545227051,0.03324556350708008
229,11883,tree + 30% edges,202.5,0.043109893798828125,0.05717635154724121
229,14479,tree + 40% edges,205.5,0.05361008644104004,0.05255317687988281
229,16568,tree + 50% edges,175.5,0.04443621635437012,0.05886960029602051
229,18278,tree + 60% edges,201.5,0.04648137092590332,0.0753030776977539
229,19705,tree + 70% edges,187.5,0.09914684295654297,0.07465004920959473
229,21005,tree + 80% edges,178.0,0.050839900970458984,0.07792949676513672
229,21767,tree + 90% edges,172.0,0.05441403388977051,0.12714576721191406
213,22578,complete,1119,0.05558466911315918,0.11668705940246582
213,212,tree,1119,0.035558462142944336,0.04854178428649902
213,4256,tree + 10% edges,359.0,0.04698777198791504,0.0336148738861084
